tweet_id,timestamp,source,name,predicted_breed,prediction_success,prediction_cl,retweet_count,favorite_count,dog_stage,new_rating,jpg_url,text
879862464715927552,2017-06-28 00:42:13,Twitter for iPhone,Romeo,basset,True,0.813507,3194,20969,,13,https://pbs.twimg.com/media/DDXmPrbWAAEKMvy.jpg,This is Romeo. He would like to do an entrance. Requesting your immediate assistance. 13/10 https://t.co/Qh5aEkRQm9
879492040517615616,2017-06-27 00:10:17,Twitter for iPhone,Bailey,German_short-haired_pointer,True,0.479896,2908,21998,,12,https://pbs.twimg.com/media/DDSVWMvXsAEgmMK.jpg,This is Bailey. He thinks you should measure ear length for signs of growth instead. 12/10 https://t.co/IxM9IMKQq8
879415818425184262,2017-06-26 19:07:24,Twitter for iPhone,Duddles,English_springer,True,0.383404,40555,99071,,13,https://pbs.twimg.com/ext_tw_video_thumb/879415784908390401/pu/img/cX7XI1TnUsseGET5.jpg,This is Duddles. He did an attempt. 13/10 someone help him (vid by Georgia Felici) https://t.co/UDT7ZkcTgY
879376492567855104,2017-06-26 16:31:08,Twitter for iPhone,Jack,tricycle,False,0.663601,2858,15745,,12,https://pbs.twimg.com/media/DDQsQGFV0AAw6u9.jpg,This is Jack AKA Stephen Furry. You're not scoring on him. Unless he slips down the slide. 12/10 would happily get blocked by https://t.co/0gOi601EAa
879050749262655488,2017-06-25 18:56:45,Twitter for iPhone,Steven,tabby,False,0.311861,4285,21118,,11,https://pbs.twimg.com/media/DDMD_phXoAQ1qf0.jpg,This is Steven. He has trouble relating to other dogs. Quite shy. Neck longer than average. Tropical probably. 11/10 would still pet https://t.co/2mJCDEJWdD
879008229531029506,2017-06-25 16:07:47,Twitter for iPhone,Beau,vizsla,True,0.960513,2448,17808,,13,https://pbs.twimg.com/media/DDLdUrqXYAMOVzY.jpg,This is Beau. That is Beau's balloon. He takes it everywhere. 13/10 would protect at all costs https://t.co/YDtpCjIPKN
878776093423087618,2017-06-25 00:45:22,Twitter for iPhone,Snoopy,Italian_greyhound,True,0.734684,3734,18151,puppo,13,https://pbs.twimg.com/media/DDIKMXzW0AEibje.jpg,This is Snoopy. He's a proud #PrideMonthPuppo. Impeccable handwriting for not having thumbs. 13/10 would love back #PrideMonth https://t.co/lNZwgNO4gS
878281511006478336,2017-06-23 16:00:04,Twitter for iPhone,Shadow,basset,True,0.32042,1179,7254,,13,https://pbs.twimg.com/media/DDBIX9QVYAAohGa.jpg,"Meet Shadow. In an attempt to reach maximum zooming borkdrive, he tore his ACL. Still 13/10 tho. Help him out below

https://t.co/245xJJElsY https://t.co/lUiQH219v6"
878057613040115712,2017-06-23 01:10:23,Twitter for iPhone,Emmy,French_bulldog,True,0.839097,6212,39477,,14,https://pbs.twimg.com/media/DC98vABUIAA97pz.jpg,This is Emmy. She was adopted today. Massive round of pupplause for Emmy and her new family. 14/10 for all involved https://t.co/cwtWnHMVpe
877736472329191424,2017-06-22 03:54:17,Twitter for iPhone,Aja,Chesapeake_Bay_retriever,True,0.8379559999999999,17311,74394,,13,https://pbs.twimg.com/media/DC5YqoQW0AArOLH.jpg,This is Aja. She was just told she's a good dog. Suspicions confirmed. 13/10 would tell again https://t.co/lsPyyAiF1r
877556246731214848,2017-06-21 15:58:08,Twitter for iPhone,Penny,basset,True,0.995368,3483,21280,,12,https://pbs.twimg.com/media/DC20wEcW0AAf59m.jpg,This is Penny. She's both pupset and fired pup. Not pleased w your barbaric attempts at cleanliness. 12/10 would enjoy more shampoo options https://t.co/OYdDlfOGXP
877316821321428993,2017-06-21 00:06:44,Twitter for iPhone,Dante,Saluki,True,0.5099670000000001,4762,25710,,13,https://pbs.twimg.com/media/DCza_vtXkAQXGpC.jpg,"Meet Dante. At first he wasn't a fan of his new raincoat, then he saw his reflection. H*ckin handsome. 13/10 for water resistant good boy https://t.co/SHRTIo5pxc"
877201837425926144,2017-06-20 16:29:50,Twitter for iPhone,Nelly,Pembroke,True,0.93112,5103,25432,,12,https://pbs.twimg.com/media/DCxyahJWsAAddSC.jpg,This is Nelly. He graduated with his dogtorate today. Wants to know if you're proud of him. 12/10 would give congratulatory boop https://t.co/4g4cfj3P4Y
876838120628539392,2017-06-19 16:24:33,Twitter for iPhone,Ginger,bloodhound,True,0.575751,3047,19428,pupper,12,https://pbs.twimg.com/media/DCsnnZsVwAEfkyi.jpg,This is Ginger. She's having a ruff Monday. Too many pupper things going on. H*ckin exhausting. 12/10 would snug passionately https://t.co/j211oCDRs6
876484053909872640,2017-06-18 16:57:37,Twitter for iPhone,Benedict,golden_retriever,True,0.874566,2170,17620,,13,https://pbs.twimg.com/media/DCnll_dUQAAkBdG.jpg,This is Benedict. He wants to thank you for this delightful urban walk. Hopes you know he loves you. 13/10 super duper good boy https://t.co/26BXueUgbs
876120275196170240,2017-06-17 16:52:05,Twitter for iPhone,Venti,Bernese_mountain_dog,True,0.534327,4278,26257,,13,https://pbs.twimg.com/media/DCiavj_UwAAcXep.jpg,"Meet Venti, a seemingly caffeinated puppoccino. She was just informed the weekend would include walks, pats and scritches. 13/10 much excite https://t.co/ejExJFq3ek"
875747767867523072,2017-06-16 16:11:53,Twitter for iPhone,Goose,Labrador_retriever,True,0.799551,3909,23637,,13,https://pbs.twimg.com/media/DCdH8YpUQAAiEbL.jpg,"This is Goose. He's a womanizer. Cheeky as h*ck, but also deep. Tongue slip game on another level. 13/10 will steal your girl https://t.co/V2WlACRJCN"
875144289856114688,2017-06-15 00:13:52,Twitter for iPhone,Nugget,Siberian_husky,True,0.245048,4502,20588,,13,https://pbs.twimg.com/ext_tw_video_thumb/875144175078957056/pu/img/BRi_l7vUdpb93Knf.jpg,Meet Nugget and Hank. Nugget took Hank's bone. Hank is wondering if you would please return it to him. Both 13/10 would not intervene https://t.co/ogith9ejNj
875021211251597312,2017-06-14 16:04:48,Twitter for iPhone,,West_Highland_white_terrier,True,0.7143189999999999,4330,23961,,12,https://pbs.twimg.com/media/DCSzF3NVoAAPzT4.jpg,Guys please stop sending pictures without any dogs in th- oh never mind hello excuse me sir. 12/10 stealthy as h*ck https://t.co/brCQoqc8AW
874680097055178752,2017-06-13 17:29:20,Twitter for iPhone,Cash,Labrador_retriever,True,0.836052,4245,26128,,12,https://pbs.twimg.com/media/DCN85nGUwAAzG_q.jpg,Meet Cash. He hath acquired a stick. A very good stick tbh. 12/10 would pat head approvingly https://t.co/lZhtizkURD
874296783580663808,2017-06-12 16:06:11,Twitter for iPhone,Jed,cocker_spaniel,True,0.437216,3768,24470,pupper,13,https://pbs.twimg.com/media/DCIgSR0XgAANEOY.jpg,This is Jed. He may be the fanciest pupper in the game right now. Knows it too. 13/10 would sign modeling contract https://t.co/0YplNnSMEm
874057562936811520,2017-06-12 00:15:36,Twitter for iPhone,,flat-coated_retriever,True,0.8321770000000001,3655,21358,,12,https://pbs.twimg.com/media/DCFGtdoXkAEsqIw.jpg,"I can't believe this keeps happening. This, is a birb taking a bath. We only rate dogs. Please only send dogs. Thank you... 12/10 https://t.co/pwY9PQhtP2"
874012996292530176,2017-06-11 21:18:31,Twitter for iPhone,Sebastian,Cardigan,True,0.806674,9401,32243,puppo,13,https://pbs.twimg.com/media/DCEeLxjXsAAvNSM.jpg,"This is Sebastian. He can't see all the colors of the rainbow, but he can see that this flag makes his human happy. 13/10 #PrideMonth puppo https://t.co/XBE0evJZ6V"
873580283840344065,2017-06-10 16:39:04,Twitter for iPhone,,Newfoundland,True,0.678537,3614,22791,,13,https://pbs.twimg.com/media/DB-UotKXkAEHXVi.jpg,"We usually don't rate Deck-bound Saskatoon Black Bears, but this one is h*ckin flawless. Sneaky tongue slip too. 13/10 would hug firmly https://t.co/mNuMH9400n"
873213775632977920,2017-06-09 16:22:42,Twitter for iPhone,Sierra,vizsla,True,0.6197819999999999,1466,6744,pupper,12,https://pbs.twimg.com/media/DB5HTBGXUAE0TiK.jpg,"This is Sierra. She's one precious pupper. Absolute 12/10. Been in and out of ICU her whole life. Help Sierra below

https://t.co/Xp01EU3qyD https://t.co/V5lkvrGLdQ"
872967104147763200,2017-06-09 00:02:31,Twitter for iPhone,,Labrador_retriever,True,0.476913,4987,25668,doggo,12,https://pbs.twimg.com/media/DB1m871XUAAw5vZ.jpg,Here's a very large dog. He has a date later. Politely asked this water person to check if his breath is bad. 12/10 good to go doggo https://t.co/EMYIdoblMR
872820683541237760,2017-06-08 14:20:41,Twitter for iPhone,,pug,True,0.99912,3422,13889,,13,https://pbs.twimg.com/media/DBzhx0PWAAEhl0E.jpg,"Here are my favorite #dogsatpollingstations 
Most voted for a more consistent walking schedule and to increase daily pats tenfold. All 13/10 https://t.co/17FVMl4VZ5"
872620804844003328,2017-06-08 01:06:27,Twitter for iPhone,Monkey,cocker_spaniel,True,0.513191,3353,19518,,13,https://pbs.twimg.com/media/DBwr_hzXkAEnZBW.jpg,This is Monkey. She's supporting owners everywhere with her fancy #PrideMonth bandana. 13/10 love is love is love... https://t.co/lUcpnZDPz9
872486979161796608,2017-06-07 16:14:40,Twitter for iPhone,,Pembroke,True,0.931861,8320,38407,,12,https://pbs.twimg.com/media/DBuyRlTUwAAYhG9.jpg,We. Only. Rate. Dogs. Do not send in other things like this fluffy floor shark clearly ready to attack. Get it together guys... 12/10 https://t.co/BZHiKx3FpQ
872122724285648897,2017-06-06 16:07:15,Twitter for iPhone,Kody,basketball,False,0.808396,7461,32338,,12,https://pbs.twimg.com/media/DBpm-5UXcAUeCru.jpg,This is Kody. He's a baller. Wishes he was a little bit taller. Double dribbles often. Still 12/10 would happily get dunked on https://t.co/PKSpmiefwN
871879754684805121,2017-06-06 00:01:46,Twitter for iPhone,Lassie,Shetland_sheepdog,True,0.969171,10129,35454,,13,https://pbs.twimg.com/media/DBmKAmBXUAE-pQ-.jpg,Say hello to Lassie. She's celebrating #PrideMonth by being a splendid mix of astute and adorable. Proudly supupporting her owner. 13/10 https://t.co/uK6PNyeh9w
871762521631449091,2017-06-05 16:15:56,Twitter for iPhone,Rover,Labrador_retriever,True,0.921393,3223,19074,pupper,12,https://pbs.twimg.com/media/DBkfY58XcAEdzZy.jpg,This is Rover. As part of pupper protocol he had to at least attempt to eat the plant. Confirmed not tasty. Needs peanut butter. 12/10 https://t.co/AiVljI6QCg
